parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,wise1,wise2,av50
       2.8852109,       11.380091,11.677638 ,10.938632 ,      10.4300,      10.1920,      10.1360,      10.0570,      10.0850,      0.26081492
       3.5050705,       11.160800,11.438666 ,10.748302 ,      10.2970,      10.0940,      10.0280,      9.97400,      10.0090,     0.035061148
       4.6669027,       9.4753050,9.7355795 ,9.088212  ,      8.62200,      8.40400,      8.38800,      8.34300,      8.36600,     0.086760155
       1.4147642,       10.109705,10.738957 ,9.381583  ,      8.41000,      7.84800,      7.64600,      7.57300,      7.68900,      0.42603947
      0.79751041,       11.923062,12.46715  ,11.255906 ,      10.4040,      9.89200,      9.75400,      9.69900,      9.80000,       0.0000000
       5.9738336,       10.011435,10.29444  ,9.610506  ,      9.13300,      8.98800,      8.89600,      8.84300,      8.88700,       0.0000000
      0.51120115,       11.112492,11.851285 ,10.3181925,      9.25100,      8.53500,      8.38300,      8.28500,      8.43600,      0.17026253
       7.2498058,       11.770896,12.307575 ,11.112927 ,      10.3110,      9.82400,      9.73300,      9.68300,      9.76900,      0.10876960
       1.1711909,       10.525736,11.144344 ,9.80121   ,      8.78400,      8.20400,      8.06600,      8.02100,      8.11500,      0.39161045
       1.1307710,       10.964561,11.590659 ,10.243802 ,      9.28200,      8.68500,      8.55000,      8.48500,      8.56400,      0.54192385
      0.98269639,       10.576540,11.259171 ,9.80639   ,      8.72300,      8.13000,      7.93900,      7.86100,      7.96200,      0.60994649
       1.5698318,       10.943718,11.601992 ,10.19084  ,      9.23700,      8.59200,      8.43500,      8.35100,      8.43400,      0.38570978
      0.71985612,       11.193453,11.995642 ,10.347726 ,      9.10800,      8.36200,      8.19200,      8.09100,      8.18800,      0.93751441
       6.2412463,       10.152703,10.431546 ,9.744738  ,      9.28700,      9.03300,      8.99300,      8.96000,      9.00000,       0.0000000
       4.3460632,       10.653409,10.951954 ,10.226812 ,      9.74500,      9.54600,      9.47100,      9.44400,      9.49100,      0.12155689
       1.8073131,       12.129943,12.62394  ,11.501418 ,      10.7210,      10.2500,      10.1520,      10.1190,      10.1770,      0.13569391
       4.1848837,       10.163133,10.444594 ,9.75236   ,      9.28200,      9.06300,      9.00400,      8.96000,      8.99100,       0.0000000
      0.42781861,       12.476461,13.030967 ,11.793826 ,      10.8910,      10.3450,      10.1860,      10.1770,      10.2970,      0.31507125
       2.1221920,       11.226548,11.490256 ,10.823115 ,      10.3330,      10.1040,      10.0710,      10.0310,      10.0350,      0.17177729
      0.98479268,       11.149882,11.739059 ,10.450138 ,      9.51800,      8.97800,      8.83900,      8.75300,      8.83300,      0.23537200
       1.0402666,       11.035138,11.637575 ,10.322714 ,      9.36300,      8.82100,      8.65700,      8.55600,      8.62800,      0.49584257
      0.78264887,       11.085244,11.593691 ,10.455804 ,      9.64700,      9.14200,      9.05800,      8.97100,      9.05600,     0.046248216
       2.0540492,       11.259899,11.484222 ,10.903182 ,      10.4790,      10.2990,      10.2690,      10.2220,      10.2240,      0.44764185
      0.77710278,       11.630257,12.242356 ,10.909367 ,      9.95800,      9.40700,      9.24000,      9.16400,      9.25200,      0.36849098
       4.2402455,       10.162774,10.40401  ,9.798898  ,      9.42400,      9.27400,      9.16300,      9.11600,      9.13700,       0.0000000
       1.3819931,       11.898851,12.444942 ,11.228066 ,      10.3500,      9.82900,      9.68000,      9.63900,      9.70400,      0.33603021
      0.59728867,       12.377532,12.883471 ,11.738654 ,      10.8840,      10.4170,      10.3100,      10.2900,      10.3550,     0.090321173
       2.7981238,       10.734151,10.910185 ,10.4542885,      10.1470,      10.0530,      9.98000,      9.91100,      9.93500,       0.0000000
       2.4961938,       11.901072,12.199836 ,11.456174 ,      10.9320,      10.6920,      10.6510,      10.6150,      10.6390,      0.20330734
       5.0239989,       9.8514870,10.116085 ,9.4679985 ,      9.04400,      8.89600,      8.83600,      8.78200,      8.80300,     0.023286152
       2.2962029,       10.733794,10.949748 ,10.399187 ,      10.0670,      9.88700,      9.84000,      9.79200,      9.80800,     0.083591457
       2.6589886,       10.941076,11.145025 ,10.624515 ,      10.2630,      10.1550,      10.0410,      10.0230,      10.0460,      0.18077866
       3.5545647,       9.7854440,10.336066 ,9.124847  ,      8.26400,      7.77000,      7.59700,      7.52000,      7.64700,      0.15985626
      0.87645046,       10.867988,11.39685  ,10.203506 ,      9.27900,      8.78000,      8.61200,      8.55700,      8.68600,      0.46914164
      0.64067393,       10.786121,11.355904 ,10.103074 ,      9.23300,      8.67400,      8.56300,      8.47200,      8.55600,      0.16244199
      0.23921454,       12.286262,13.022069 ,11.465654 ,      10.3210,      9.63400,      9.45000,      9.37600,      9.49800,      0.51353047
       3.4060590,       11.698183,11.989484 ,11.254564 ,      10.7440,      10.4690,      10.4450,      10.3640,      10.4020,      0.11810859
       1.4337807,       10.796957,11.398369 ,10.093764 ,      9.23400,      8.64000,      8.48300,      8.41700,      8.52300,     0.083776342
      0.43805118,       11.727883,12.197138 ,11.113926 ,      10.3670,      9.88000,      9.78700,      9.70000,      9.76300,      0.16871639
      0.35888923,       11.430627,12.108156 ,10.657489 ,      9.58300,      8.96200,      8.77700,      8.70200,      8.81300,      0.24971490
      0.75501109,       11.269827,11.813956 ,10.603892 ,      9.73300,      9.24400,      9.10900,      9.03700,      9.11500,      0.21058672
       1.7356357,       12.092488,12.712773 ,11.351822 ,      10.3500,      9.78600,      9.67500,      9.56100,      9.63300,      0.55062686
       1.1142513,       11.847158,12.4986515,11.091384 ,      10.0450,      9.47000,      9.33400,      9.26200,      9.34300,      0.64693096
      0.97838522,       11.352321,12.169995 ,10.500682 ,      9.27300,      8.59400,      8.38500,      8.28300,      8.40300,       1.0063204
      0.80449088,       10.429471,11.265276 ,9.560996  ,      8.25000,      7.52600,      7.32700,      7.18800,      7.32000,      0.86301920
      0.45783372,       12.318286,13.1505   ,11.429102 ,      10.1240,      9.35700,      9.15600,      9.06100,      9.15300,       1.1046373
       2.2242860,       11.839767,12.232838 ,11.284852 ,      10.5810,      10.2600,      10.1590,      10.1040,      10.1270,      0.34592105
       2.0806648,       11.281439,12.100187 ,10.405004 ,      9.06400,      8.41000,      8.15200,      8.02100,      8.06400,       1.5351637
       2.5490372,       11.863829,12.370466 ,11.21002  ,      10.3310,      9.92600,      9.80400,      9.73400,      9.76300,      0.92075386
       4.3497009,       11.873011,12.336842 ,11.255425 ,      10.4720,      10.1330,      10.0110,      9.94600,      9.95900,      0.62875531
      0.72331197,       11.176343,12.196543 ,10.215998 ,      8.73000,      7.95700,      7.66900,      7.53000,      7.65800,       1.4609081
       1.4881357,       12.242640,12.998187 ,11.401318 ,      10.1850,      9.63400,      9.46300,      9.36800,      9.41600,       1.2626898
       2.4896319,       12.007416,12.435084 ,11.415758 ,      10.6560,      10.3960,      10.3200,      10.2280,      10.2210,      0.65834937
      0.87475386,       11.348261,11.954741 ,10.564586 ,      9.46900,      8.90600,      8.77200,      8.67700,      8.74200,      0.70615746
      0.58416788,       11.768795,12.499323 ,10.95314  ,      9.73000,      9.06900,      8.89800,      8.83400,      8.91500,      0.88082960
       5.2324649,       11.753752,12.207377 ,11.146304 ,      10.3330,      9.94200,      9.89500,      9.80600,      9.81400,      0.66162830
      0.56728895,       12.384287,13.046562 ,11.607258 ,      10.5010,      9.94600,      9.79200,      9.69900,      9.77300,      0.83505246
       1.4549905,       11.349229,12.003125 ,10.6011095,      9.52500,      8.98300,      8.84200,      8.76500,      8.84000,      0.61381076
       2.6198656,       11.292805,11.672289 ,10.804831 ,      10.2120,      9.89100,      9.83800,      9.75300,      9.74600,      0.39797260
       1.0202641,       11.706021,12.319635 ,10.978428 ,      9.96500,      9.44300,      9.30200,      9.21700,      9.28700,      0.54336679
       4.3392701,       12.095140,12.508524 ,11.528425 ,      10.8400,      10.4730,      10.3970,      10.3240,      10.3700,      0.33325495
      0.70951197,       12.525706,13.3501215,11.635948 ,      10.2660,      9.59200,      9.40400,      9.26400,      9.33200,       1.3469801
       1.1567099,       11.899285,12.531474 ,11.147995 ,      10.0810,      9.52000,      9.37800,      9.31900,      9.39000,      0.75287382
      0.94847506,       11.499972,12.280355 ,10.662552 ,      9.43400,      8.85900,      8.60500,      8.47100,      8.60600,      0.79052947
       3.3371316,       10.963527,11.301045 ,10.48632  ,      9.94400,      9.62200,      9.55600,      9.44500,      9.51300,       0.0000000
       2.6614723,       11.387676,11.672027 ,10.966769 ,      10.4810,      10.2660,      10.2100,      10.1630,      10.1820,     0.018946225
       1.7989168,       11.663280,11.910521 ,11.279021 ,      10.8790,      10.6790,      10.6140,      10.5770,      10.6030,     0.021189457
       2.8653222,       10.923553,11.174011 ,10.537999 ,      10.1220,      9.89900,      9.85300,      9.81700,      9.84500,       0.0000000
      0.89816120,       11.746103,12.4987545,10.925327 ,      9.75600,      9.12000,      8.92500,      8.83600,      8.95800,      0.60456622
      0.50003167,       12.150514,12.839634 ,11.36427  ,      10.2750,      9.58500,      9.46300,      9.37800,      9.47700,      0.62962823
       2.8056283,       11.736388,12.239046 ,11.097814 ,      10.3060,      9.81300,      9.70200,      9.65700,      9.69800,      0.36608697
      0.65743531,       10.771720,11.468612 ,9.992797  ,      8.88300,      8.25400,      8.08800,      8.00300,      8.08100,      0.53419296
       3.0092219,       11.561297,11.822571 ,11.154787 ,      10.7350,      10.4750,      10.4460,      10.3880,      10.4100,       0.0000000
       4.6933510,       10.783909,11.297354 ,10.1290045,      9.29900,      8.88600,      8.77100,      8.68700,      8.70300,      0.88782765
       3.8174604,       11.957752,12.550281 ,11.219799 ,      10.1810,      9.76100,      9.61100,      9.46900,      9.48300,       1.6459992
       6.6606442,       11.385042,12.003315 ,10.651635 ,      9.62600,      9.20300,      9.09800,      8.95100,      8.92300,       1.3573518
      0.25332315,       12.812261,14.1412115,11.674992 ,      9.77100,      8.75800,      8.45900,      8.30100,      8.38100,       2.5570060
      0.59353325,       12.147792,12.822258 ,11.365101 ,      10.2470,      9.64600,      9.48100,      9.41500,      9.49900,      0.63050698
       3.7854040,       12.051295,12.631573 ,11.329208 ,      10.3470,      9.90600,      9.77400,      9.64600,      9.68400,       1.1869526
      0.26923036,       12.126307,13.157609 ,11.129113 ,      9.55600,      8.71300,      8.45900,      8.33600,      8.47700,       1.0838954
      0.46422731,       11.883779,12.50134  ,11.157392 ,      10.1910,      9.65700,      9.49400,      9.41200,      9.52700,      0.40399048
      0.95626729,       10.933458,11.545199 ,10.213436 ,      9.27100,      8.67900,      8.55700,      8.46000,      8.56400,      0.28070182
       12.947974,       7.9745874,8.260373  ,7.5652714 ,      7.05200,      6.84700,      6.74100,      6.75000,      6.74800,      0.17511749
       2.7112950,       9.4361830,9.72998   ,9.01812   ,      8.54500,      8.31300,      8.22900,      8.18600,      8.21400,       0.0000000
       1.4358654,       11.979451,12.256357 ,11.557996 ,      11.1080,      10.8120,      10.7850,      10.7260,      10.7640,      0.11707965
       1.8482440,       9.8490925,10.419938 ,9.166345  ,      8.26600,      7.71300,      7.55000,      7.44600,      7.58200,      0.26358789
       2.7151739,       10.276511,10.537711 ,9.886303  ,      9.46000,      9.25100,      9.18300,      9.13500,      9.16300,      0.12892422
       2.9870549,       12.291952,12.587858 ,11.840677 ,      11.3190,      11.0400,      10.9580,      10.9330,      10.9710,       0.0000000
       4.6340653,       11.368163,11.741234 ,10.852983 ,      10.2780,      9.91700,      9.87300,      9.82200,      9.86200,     0.064617785
       6.7865795,       12.433815,13.077667 ,11.685303 ,      10.7410,      10.1990,      10.0700,      10.0090,      10.0980,      0.35380752
       6.2846008,       12.021009,12.526782 ,11.382621 ,      10.5870,      10.1230,      10.0400,      9.98400,      10.0320,     0.070084415
      0.62224639,       11.008608,11.655139 ,10.267103 ,      9.30300,      8.61500,      8.49000,      8.39000,      8.50500,      0.27013752
       1.9911444,       11.452288,12.019881 ,10.765664 ,      9.90200,      9.42000,      9.28600,      9.18800,      9.28000,      0.10783670
       3.8928579,       11.566848,11.943456 ,11.03919  ,      10.3910,      10.0930,      9.99000,      9.95500,      9.97700,      0.39005907
       3.2244002,       10.595866,11.14855  ,9.925753  ,      9.08200,      8.59400,      8.51600,      8.41900,      8.51400,      0.35710017
      0.93734897,       11.168884,11.756097 ,10.472094 ,      9.55200,      8.98500,      8.81700,      8.77000,      8.86100,      0.29389175
       3.5911368,       11.375155,11.673335 ,10.934303 ,      10.5060,      10.2160,      10.1400,      10.0640,      10.1070,       0.0000000
       6.7768806,       12.739476,13.451692 ,11.939964 ,      10.9650,      10.3520,      10.2100,      10.1250,      10.1770,      0.61683021
       3.9986170,       10.538796,10.864468 ,10.07721  ,      9.54800,      9.25600,      9.19400,      9.13300,      9.17300,     0.054280592
       18.841871,       10.157979,10.762661 ,9.451543  ,      8.57200,      8.07800,      7.92500,      7.86400,      7.93800,      0.20405434
       7.9464746,       12.461314,13.173599 ,11.660668 ,      10.6850,      10.0750,      9.93400,      9.85200,      9.91000,      0.24705961
       10.689982,       9.7823640,10.169623 ,9.248251  ,      8.59300,      8.20500,      8.12100,      8.04600,      8.06100,      0.12981507
      0.94825162,       12.820162,13.334868 ,12.168915 ,      11.3710,      10.8710,      10.7460,      10.6800,      10.7600,      0.95777888
       3.3842823,       11.284781,11.637338 ,10.7935705,      10.2490,      9.94900,      9.87000,      9.81400,      9.85600,     0.070455725
       1.1314618,       9.9338270,10.463877 ,9.278888  ,      8.41100,      7.95800,      7.78000,      7.68500,      7.78900,      0.39369519
       1.4971859,       10.351442,10.974814 ,9.626876  ,      8.60400,      8.05800,      7.92600,      7.85100,      7.93700,      0.39801642
       8.6431311,       9.9471900,10.280888 ,9.48994   ,      9.02500,      8.73900,      8.62900,      8.57900,      8.62700,       0.0000000
      0.98817611,       10.471105,11.035922 ,9.793405  ,      8.94200,      8.38600,      8.28900,      8.17200,      8.28600,      0.18612682
       3.7551840,       11.017574,11.375606 ,10.517519 ,      9.89300,      9.55800,      9.50700,      9.48300,      9.51700,      0.30365975
